"Site","horizon","mean","lower","upper","last_obs","start_date","date","observed","rmse"
"Ngongotaha",1,3.55053050662949,1.35724393600238,9.28813645367026,3.55053050662949,"2024-12-02","2024-12-09",0.30606379879763,3.24446670783186
"Ngongotaha",2,3.55053050662949,0.911313258132296,13.8330774473124,3.55053050662949,"2024-12-02","2024-12-16",0.282856213415489,3.267674293214
"Ngongotaha",3,3.55053050662949,0.671316965960361,18.7784124604576,3.55053050662949,"2024-12-02","2024-12-23",0.991248228221346,2.55928227840814
"Ngongotaha",4,3.55053050662949,0.518827003000167,24.2976306275689,3.55053050662949,"2024-12-02","2025-01-06",2.11800218514978,1.43252832147971
"Ohau Channel",1,2.2209697567231,0.637812161914802,7.73379210184699,2.2209697567231,"2024-12-02","2024-12-09",2.68678829998229,0.465818543259194
"Ohau Channel",2,2.2209697567231,0.380409400211815,12.966836932873,2.2209697567231,"2024-12-02","2024-12-16",2.03879717825556,0.182172578467537
"Ohau Channel",3,2.2209697567231,0.255876956836715,19.2776509509076,2.2209697567231,"2024-12-02","2024-12-23",1.19252566027078,1.02844409645232
"Ohau Channel",4,2.2209697567231,0.183165192887024,26.9303713360055,2.2209697567231,"2024-12-02","2025-01-06",0.951506942690357,1.26946281403274
"Hamurana",1,1.63698843204616,0.86225980301402,3.10780012855288,1.63698843204616,"2024-12-09","2024-12-16",1.63434741144242,0.00264102060374349
"Hamurana",2,1.63698843204616,0.661177385266137,4.0529685170256,1.63698843204616,"2024-12-09","2024-12-23",0.431283401631269,1.20570503041489
"Hamurana",3,1.63698843204616,0.539299139573665,4.96891415174772,1.63698843204616,"2024-12-09","2025-01-06",1.23041859432656,0.406569837719603
"Hamurana",4,1.63698843204616,0.454182786719173,5.90011599957413,1.63698843204616,"2024-12-09","2025-01-13",0.280437490329096,1.35655094171707
"Holdens Bay",1,3.12270303444799,1.09163515979111,8.93272276354367,3.12270303444799,"2024-12-09","2024-12-16",2.40361328503761,0.719089749410384
"Holdens Bay",2,3.12270303444799,0.706331250727664,13.8055257095094,3.12270303444799,"2024-12-09","2024-12-23",1.69186561893699,1.430837415511
"Holdens Bay",3,3.12270303444799,0.505743841854638,19.2810538346672,3.12270303444799,"2024-12-09","2025-01-06",1.34037373860754,1.78232929584045
"Holdens Bay",4,3.12270303444799,0.381614040447116,25.5527134953569,3.12270303444799,"2024-12-09","2025-01-13",1.27332159374252,1.84938144070547
"Ngongotaha",1,0.499605645276255,0.186303218739943,1.33978254632478,0.499605645276255,"2024-12-09","2024-12-16",0.282856213415489,0.216749431860766
"Ngongotaha",2,0.499605645276255,0.123813607432136,2.01598035925668,0.499605645276255,"2024-12-09","2024-12-23",0.991248228221346,0.491642582945091
"Ngongotaha",3,0.499605645276255,0.0904908532840582,2.75835393007479,0.499605645276255,"2024-12-09","2025-01-06",2.11800218514978,1.61839653987352
"Ngongotaha",4,0.499605645276255,0.0694725722998402,3.59286827202276,0.499605645276255,"2024-12-09","2025-01-13",0.535100131725972,0.0354944864497169
"Ohau Channel",1,5.40210287997293,1.54849952058674,18.8458021057406,5.40210287997293,"2024-12-09","2024-12-16",2.03879717825556,3.36330570171737
"Ohau Channel",2,5.40210287997293,0.922863246097774,31.6219284376182,5.40210287997293,"2024-12-09","2024-12-23",1.19252566027078,4.20957721970215
"Ohau Channel",3,5.40210287997293,0.620386594232342,47.0395650020809,5.40210287997293,"2024-12-09","2025-01-06",0.951506942690357,4.45059593728258
"Ohau Channel",4,5.40210287997293,0.443873583775466,65.7455559251618,5.40210287997293,"2024-12-09","2025-01-13",0.311630452462459,5.09047242751048
"Hamurana",1,1.88579109412872,0.994248039160526,3.57678155814902,1.88579109412872,"2024-12-16","2024-12-23",0.431283401631269,1.45450769249745
"Hamurana",2,1.88579109412872,0.762682628135847,4.66276262170452,1.88579109412872,"2024-12-16","2025-01-06",1.23041859432656,0.65537249980216
"Hamurana",3,1.88579109412872,0.622279465259735,5.71480861771785,1.88579109412872,"2024-12-16","2025-01-13",0.280437490329096,1.60535360379962
"Hamurana",4,1.88579109412872,0.524198659359601,6.78408459693452,1.88579109412872,"2024-12-16","2025-01-20",0.0214252043234582,1.86436588980526
"Holdens Bay",1,4.06987906412004,1.42466920129478,11.6264993877237,4.06987906412004,"2024-12-16","2024-12-23",1.69186561893699,2.37801344518305
"Holdens Bay",2,4.06987906412004,0.922332575534503,17.9587233888639,4.06987906412004,"2024-12-16","2025-01-06",1.34037373860754,2.7295053255125
"Holdens Bay",3,4.06987906412004,0.660687191204865,25.0707381905736,4.06987906412004,"2024-12-16","2025-01-13",1.27332159374252,2.79655747037752
"Holdens Bay",4,4.06987906412004,0.498708266545694,33.2136375265898,4.06987906412004,"2024-12-16","2025-01-20",0.109022085920101,3.96085697819993
"Ngongotaha",1,0.488144511626624,0.182339828797333,1.306818514654,0.488144511626624,"2024-12-16","2024-12-23",0.991248228221346,0.503103716594722
"Ngongotaha",2,0.488144511626624,0.121265182797403,1.96499158896495,0.488144511626624,"2024-12-16","2025-01-06",2.11800218514978,1.62985767352316
"Ngongotaha",3,0.488144511626624,0.0886763209468667,2.68713295372247,0.488144511626624,"2024-12-16","2025-01-13",0.535100131725972,0.0469556200993481
"Ngongotaha",4,0.488144511626624,0.0681105950675353,3.49850216394267,0.488144511626624,"2024-12-16","2025-01-20",0.046632157346776,0.441512354279848
"Ohau Channel",1,2.82581601641414,0.809919895825882,9.85929127037937,2.82581601641414,"2024-12-16","2024-12-23",1.19252566027078,1.63329035614336
"Ohau Channel",2,2.82581601641414,0.482667009524614,16.5439858143349,2.82581601641414,"2024-12-16","2025-01-06",0.951506942690357,1.87430907372379
"Ohau Channel",3,2.82581601641414,0.32445671431397,24.6110985112657,2.82581601641414,"2024-12-16","2025-01-13",0.311630452462459,2.51418556395168
"Ohau Channel",4,2.82581601641414,0.232134800653798,34.3991341932902,2.82581601641414,"2024-12-16","2025-01-20",0.05162844481837,2.77418757159577
"Hamurana",1,0.566251700913456,0.294350433997862,1.08931719390538,0.566251700913456,"2024-12-23","2025-01-06",1.23041859432656,0.664166893413104
"Hamurana",2,0.566251700913456,0.224475028028614,1.42840382559841,0.566251700913456,"2024-12-23","2025-01-13",0.280437490329096,0.28581421058436
"Hamurana",3,0.566251700913456,0.182329197957413,1.75858278531053,0.566251700913456,"2024-12-23","2025-01-20",0.0214252043234582,0.544826496589998
"Hamurana",4,0.566251700913456,0.153010009250236,2.09555564605581,0.566251700913456,"2024-12-23","2025-01-27",0.00558176890306577,0.560669932010391
"Holdens Bay",1,1.99743851845289,0.698234125161717,5.71407281773177,1.99743851845289,"2024-12-23","2025-01-06",1.34037373860754,0.657064779845354
"Holdens Bay",2,1.99743851845289,0.45177691166819,8.8312628024019,1.99743851845289,"2024-12-23","2025-01-13",1.27332159374252,0.724116924710374
"Holdens Bay",3,1.99743851845289,0.323474550490422,12.3340789219751,1.99743851845289,"2024-12-23","2025-01-20",0.109022085920101,1.88841643253279
"Holdens Bay",4,1.99743851845289,0.244078047477508,16.3462493912606,1.99743851845289,"2024-12-23","2025-01-27",0.0390759045921046,1.95836261386079
"Ngongotaha",1,0.991286413498507,0.369669389475362,2.65818263984831,0.991286413498507,"2024-12-23","2025-01-06",2.11800218514978,1.12671577165127
"Ngongotaha",2,0.991286413498507,0.245680302671288,3.99970507567097,0.991286413498507,"2024-12-23","2025-01-13",0.535100131725972,0.456186281772535
"Ngongotaha",3,0.991286413498507,0.179561580451274,5.47248888719479,0.991286413498507,"2024-12-23","2025-01-20",0.046632157346776,0.944654256151731
"Ngongotaha",4,0.991286413498507,0.137856683652906,7.12804579037195,0.991286413498507,"2024-12-23","2025-01-27",0.0525431824918787,0.938743231006628
"Ohau Channel",1,1.21230761144991,0.346920708722453,4.23638516764125,1.21230761144991,"2024-12-23","2025-01-06",0.951506942690357,0.260800668759554
"Ohau Channel",2,1.21230761144991,0.206611161695475,7.11331243055286,1.21230761144991,"2024-12-23","2025-01-13",0.311630452462459,0.900677158987451
"Ohau Channel",3,1.21230761144991,0.138818244725754,10.5871511895491,1.21230761144991,"2024-12-23","2025-01-20",0.05162844481837,1.16067916663154
"Ohau Channel",4,1.21230761144991,0.0992767652399265,14.8039648675853,1.21230761144991,"2024-12-23","2025-01-27",0.0501082115441882,1.16219939990572
"Hamurana",1,1.25912696303514,0.651011216098614,2.43528939262076,1.25912696303514,"2025-01-06","2025-01-13",0.280437490329096,0.978689472706046
"Hamurana",2,1.25912696303514,0.49536364855351,3.2004785043706,1.25912696303514,"2025-01-06","2025-01-20",0.0214252043234582,1.23770175871168
"Hamurana",3,1.25912696303514,0.401670359265257,3.94701942145332,1.25912696303514,"2025-01-06","2025-01-27",0.00558176890306577,1.25354519413208
"Hamurana",4,1.25912696303514,0.336594812062942,4.71011629479789,1.25912696303514,"2025-01-06","2025-02-03",0.00172291492931216,1.25740404810583
"Holdens Bay",1,1.40547277185391,0.491781646921688,4.01672922279115,1.40547277185391,"2025-01-06","2025-01-13",1.27332159374252,0.132151178111387
"Holdens Bay",2,1.40547277185391,0.318324578307469,6.20547028735781,1.40547277185391,"2025-01-06","2025-01-20",0.109022085920101,1.29645068593381
"Holdens Bay",3,1.40547277185391,0.227992446470109,8.6641191101113,1.40547277185391,"2025-01-06","2025-01-27",0.0390759045921046,1.3663968672618
"Holdens Bay",4,1.40547277185391,0.172076751035165,11.4794921483555,1.40547277185391,"2025-01-06","2025-02-03",0.0362852444546829,1.36918752739922
"Ngongotaha",1,3.05873730430224,1.13304667871969,8.25727136617355,3.05873730430224,"2025-01-06","2025-01-13",0.535100131725972,2.52363717257627
"Ngongotaha",2,3.05873730430224,0.75093063378053,12.4590387924759,3.05873730430224,"2025-01-06","2025-01-20",0.046632157346776,3.01210514695547
"Ngongotaha",3,3.05873730430224,0.547669309701835,17.0830713552741,3.05873730430224,"2025-01-06","2025-01-27",0.0525431824918787,3.00619412181036
"Ngongotaha",4,3.05873730430224,0.41971396966716,22.2910709980645,3.05873730430224,"2025-01-06","2025-02-03",0.0947919395665765,2.96394536473567
"Ohau Channel",1,0.952663953333718,0.273085362660946,3.3233879660853,0.952663953333718,"2025-01-06","2025-01-13",0.311630452462459,0.641033500871259
"Ohau Channel",2,0.952663953333718,0.162753011193582,5.57635524728908,0.952663953333718,"2025-01-06","2025-01-20",0.05162844481837,0.901035508515348
"Ohau Channel",3,0.952663953333718,0.109410099581033,8.29510814318609,0.952663953333718,"2025-01-06","2025-01-27",0.0501082115441882,0.902555741789529
"Ohau Channel",4,0.952663953333718,0.0782811347471404,11.5937078698847,0.952663953333718,"2025-01-06","2025-02-03",0.0345705164924255,0.918093436841292
"Hamurana",1,0.486965251953066,0.249755098071503,0.949470735295352,0.486965251953066,"2025-01-13","2025-01-20",0.0214252043234582,0.465540047629608
"Hamurana",2,0.486965251953066,0.189408392169188,1.25197808763348,0.486965251953066,"2025-01-13","2025-01-27",0.00558176890306577,0.48138348305
"Hamurana",3,0.486965251953066,0.153190426575337,1.54797634493885,0.486965251953066,"2025-01-13","2025-02-03",0.00172291492931216,0.485242337023754
"Hamurana",4,0.486965251953066,0.128094579156375,1.85125052263315,0.486965251953066,"2025-01-13","2025-02-10",0.0106914635013936,0.476273788451672
"Holdens Bay",1,1.3143228548725,0.460671988518418,3.74983634754066,1.3143228548725,"2025-01-13","2025-01-20",0.109022085920101,1.2053007689524
"Holdens Bay",2,1.3143228548725,0.298398147735605,5.78905928186524,1.3143228548725,"2025-01-13","2025-01-27",0.0390759045921046,1.27524695028039
"Holdens Bay",3,1.3143228548725,0.213836366353398,8.07834792696266,1.3143228548725,"2025-01-13","2025-02-03",0.0362852444546829,1.27803761041782
"Holdens Bay",4,1.3143228548725,0.161466172652153,10.6984920647227,1.3143228548725,"2025-01-13","2025-02-10",0.00986764865144548,1.30445520622105
"Ngongotaha",1,0.628198004590927,0.229266285576208,1.7212854998728,0.628198004590927,"2025-01-13","2025-01-20",0.046632157346776,0.581565847244151
"Ngongotaha",2,0.628198004590927,0.151013430905085,2.61322937043962,0.628198004590927,"2025-01-13","2025-01-27",0.0525431824918787,0.575654822099048
